번호,안전비상벨관리번호,설치목적,설치장소유형,설치위치,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,연계방식,경찰연계유무,경비업체연계유무,관리사무소연계유무,부가기능,안전비상벨설치연도,최종점검일자,최종점검결과구분,관리기관명,관리기관전화번호,데이터기준일자
1100,2159,방범용,가로변,고잔2리 진입로 표지석 앞,-,고잔리 산36-3,37.0556,126.9091,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1101,2162,방범용,가로변,토진1리 버스정류장 옆 삼거리,토진1길 7,토진리 351-6,37.0349,126.9588,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1102,2165,방범용,가로변,어소2리 버스정류장 옆,-,어소리 27,37.0613,126.9545,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1103,2168,방범용,가로변,율북1리 버스정류장 옆,-,율북리 484-12,37.0591,126.9832,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1104,2171,방범용,가로변,마을 진입로 사거리,-,대안리 400-2,36.9435,126.9475,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1105,2177,방범용,가로변,대안2리 버스정류장 옆,-,대안리 1328-1,36.9388,126.942,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1106,2186,방범용,가로변,덕목3리마을회관 앞,덕목3길 38,덕목리 523-6,36.9537,126.9561,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1107,2189,방범용,가로변,기산2리 버스정류장 앞,기산2길 73,기산리 346-3,36.94,126.922,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1108,2192,방범용,가로변,운정2리 마을회관 앞,운정길 125,운정리 231-1,36.9759,126.891,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1109,2195,방범용,가로변,마을 진입로 주택 앞,덕목1길 51-2,황산리 산10-14,36.9595,126.9383,양방향,N,N,N,CCTV,2022,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1110,3308,방범용,가로변,오성플러스빌라 앞,가곡3길 24,가곡리 315-1,37.1166,127.0754,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1111,3314,방범용,가로변,가곡식당 옆 (주차장 내),가곡길 83,가곡리 356-8,37.1179,127.0726,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1112,3315,방범용,가로변,주택 앞 삼거리,가곡3길 42,가곡리 412-8,37.116,127.074,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1113,3317,방범용,가로변,가곡샘물교회 옆,가곡5길 110,가곡리 419-5,37.1156,127.0719,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1114,3320,방범용,가로변,"서원아파트 101동 뒷편 중간(화영아파트 진입로, 도로 2거리)",가곡5길 122,가곡리 406-1,37.1169,127.0735,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1115,3321,방범용,가로변,화영아파트 103동 뒷편 팬스 주변,-,가곡리 379-1,37.1171,127.0745,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1116,3329,방범용,가로변,한일아파트 105동 입구 (도로 2거리),-,갈곶리 239-19,37.1253,127.0707,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1117,3330,방범용,가로변,원주민 부동산 앞,진위서로 100,견산리 425-3,37.1073,127.0739,양방향,N,N,N,CCTV,2021,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1118,3344,방범용,가로변,놀이터 옆 삼거리,진위로328번길 9,동천리 355-7,37.1135,127.1095,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1119,3346,방범용,가로변,주택 앞 삼거리,동천1길 15-22,동천리 331,37.1147,127.1055,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1120,3356,방범용,가로변,K&Tech 앞 삼거리,마산1길 19-4,마산리 825,37.0854,127.0841,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1121,21583,방범용,가로변,학현 근린공원,서동대로 1501,현화리 637-12,36.99,126.91,양방향,N,N,N,CCTV,2019,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1122,16323,방범용,가로변,소풍정원 조형물 인근 입구,효학길 131-52,궁리 119-18,37.0117,127.0281,양방향,N,N,N,CCTV,2019,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1123,16327,방범용,가로변,-,이대원로 372,방림리 88-4,36.977,126.8793,양방향,N,N,N,CCTV,2019,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1124,16331,방범용,가로변,송탄미곡처리장 근처,-,동청리 715-4,37.0524,127.0046,양방향,N,N,N,CCTV,2019,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1125,16335,방범용,가로변,문곡교 근처,청원로 809-1,두릉리 392,37.0586,127.0154,양방향,N,N,N,CCTV,2019,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1126,16340,방범용,가로변,-,-,두릉리 443-3,37.0537,127.0101,양방향,N,N,N,CCTV,2019,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1127,16344,방범용,가로변,-,청원로 788-30,두릉리 489-1,37.0536,127.0141,양방향,N,N,N,CCTV,2019,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1128,16348,방범용,가로변,평택중학교 통학로,중앙1로 67,비전동 556,36.9973,127.0903,양방향,N,N,N,CCTV,2019,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1129,16352,방범용,가로변,평택시립도서관 옆,성동로26번길 19,비전동 606-2,36.9959,127.094,양방향,N,N,N,CCTV,2019,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1130,16356,방범용,가로변,비전초등학교 뒷골목길,비전1로57번길 21,비전동 781-7,37.0011,127.0917,양방향,N,N,N,CCTV,2019,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1131,16360,방범용,가로변,6단지아파트 608호 도로변,평남로 962,비전동 968,37.0087,127.1065,양방향,N,N,N,CCTV,2019,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1132,1399,방범용,가로변,풀무원 앞(동아백합아파트 내 화단) (상가 골목가 2거리),무지개공원3길 7,비전동 854-5,36.9913,127.1091,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1133,1400,방범용,가로변,버스정류장 앞 (마을회관 앞 2거리),평궁길 102-3,평궁리 238-2,36.9717,127.0865,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1134,1401,방범용,가로변,신대리 마을입구 버스정류장 앞 (도로 삼거리),-,신대리 210-4,36.9449,126.9991,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1135,1402,방범용,가로변,두정2리 마을입구 버스정류장 앞 (두정보건진료소 근처 도로 삼거리),-,두정리 142-9,36.944,127.0257,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1136,1403,방범용,가로변,"마을입구 삼거리 버스정류장 앞 (도로1거리, 골목길 2거리, 마을입구)",-,노양리 132-199,36.9435,127.0043,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1137,1404,방범용,가로변,추팔1리마을회관 앞 (도로 2거리),팽성읍 추팔길 98,추팔리 310-6,36.9646,127.0775,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1138,1405,방범용,가로변,용성1리 버스정류장 주변 (도로 2거리),안중읍 용성길 98-10,용성리 580-1,37.0086,126.9524,양방향,N,N,N,CCTV,2016,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1139,949,방범용,가로변,중앙초교 내 세용아파트 경계 부근,세교로 5,세교동 181-8,37.0013,127.0783,양방향,N,N,N,CCTV,2022,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1140,950,방범용,가로변,외국인아파트 인근 주택가 삼거리,탄현로351번길 107,신장동 187-13,37.0839,127.0569,양방향,N,N,N,CCTV,2014,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1141,951,방범용,가로변,성애감리교회 뒷편 주택가 삼거리,지산3로4번길 30,지산동 1173,37.0756,127.0661,양방향,N,N,N,CCTV,2014,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1142,952,방범용,가로변,기아자동차 지산대리점 앞 (도로 사거리),지산로 31,지산동 774-1,37.0791,127.0585,양방향,N,N,N,CCTV,2014,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1143,953,방범용,가로변,송북동주민자치센터 앞 삼거리,지산3로 55-14,지산동 1131,37.0797,127.0638,양방향,N,N,N,CCTV,2021,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1144,954,방범용,가로변,장등2리 버스정류장 삼거리,-,칠원동 200-1 → 당현리 2-1,37.0728,127.0219,양방향,N,N,N,CCTV,2021,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1145,955,방범용,가로변,더 팰리스 스위트 빌라 앞 (주택가 삼거리),-,신장동 603-19,37.0871,127.0467,양방향,N,N,N,CCTV,2014,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1146,956,방범용,가로변,태광고등학교 정문 건너편 (도로 2거리),-,신장동 261-161,37.0739,127.0536,양방향,N,N,N,CCTV,2014,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1147,957,방범용,가로변,YS통신(휴대폰할인매장) 옆 골목 (신장동 중앙시장 내 골목 사거리),중앙시장로9번길 27,신장동 319-23,37.0805,127.0526,양방향,N,N,N,CCTV,2014,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1148,958,방범용,가로변,우리슈퍼정육점 앞 (주택가 삼거리),복창로57번길 19,신장동 267-98,37.0735,127.05,양방향,N,N,N,CCTV,2022,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1149,959,방범용,가로변,신장2동복지회관 앞 (골목 삼거리),서밀월로 19,신장동 267-176,37.0756,127.0478,양방향,N,N,N,CCTV,2014,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1150,960,방범용,가로변,다솜원룸 앞 (주택가 사거리),배미1길 42,합정동 105-28,36.9861,127.1105,양방향,N,N,N,CCTV,2014,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1151,961,방범용,가로변,동현카 앞 (주택가 삼거리),조개터로5번길 29,합정동 940-4,36.9885,127.0997,양방향,N,N,N,CCTV,2020,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1152,962,방범용,가로변,평택 서부역 광장 일반차량통과구간 앞 (2거리),-,평택동 185-129,36.9898,127.0844,양방향,N,N,N,CCTV,2014,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1153,963,방범용,가로변,신평동주민센터 건너편,-,합정동 832 → 합정동 845,36.9903,127.093,양방향,N,N,N,CCTV,2014,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1154,964,방범용,가로변,태양이발관 앞 사거리,안현로서5길 33,현화리 10-1,36.9865,126.9269,양방향,N,N,N,CCTV,2014,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1155,965,방범용,가로변,길음양수장 입구 삼거리 주변 (도로 2거리),오성서로 292,길음리 372-2,36.9839,126.9717,양방향,N,N,N,CCTV,2021,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1156,966,방범용,가로변,오가피먹은흑염소 뒷편 고가 밑 (도로 2거리),평남로 58,신대동 76-7,37.0023,127.0589,양방향,N,N,N,CCTV,2014,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1157,967,방범용,가로변,평택초교 후문 앞,원평로55번길 34-15,평택동 110-1,36.9894,127.0818,양방향,N,N,N,CCTV,2014,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1158,968,방범용,가로변,신선아파트 앞 (평택초등학교 후문 주택가 삼거리),서정역로19번길 9,서정동 339-3,37.056,127.0553,양방향,N,N,N,CCTV,2014,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1159,969,방범용,가로변,길용판점 앞,탄현로327번길 15,신장동 216-8,37.0813,127.0548,양방향,N,N,N,CCTV,2014,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1160,970,방범용,가로변,미래타운아파트 옆 골목(철길 주변 주택가 2거리),탄현로327번길 32,신장동 208-5,37.082,127.055,양방향,N,N,N,CCTV,2014,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1161,971,방범용,가로변,스마일탁구클럽 옆 골목,지산로6번길 25,지산동 814-4,37.078,127.0555,양방향,N,N,N,CCTV,2014,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1162,972,방범용,가로변,"좌울공원 내, 리라 유치원",지산1로24번길 4-13,지산동 689-3,37.077,127.0595,양방향,N,N,N,CCTV,2014,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1163,973,방범용,가로변,경원아파트 입구 옆 (도로 2거리),-,견산리 321-1,37.106,127.0791,양방향,N,N,N,CCTV,2014,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1164,974,방범용,가로변,하북2리마을회관 앞 삼거리,하북2길 48,하북리 331,37.1003,127.0501,양방향,N,N,N,CCTV,2014,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1165,975,방범용,가로변,청북문화센터 앞 사거리,-,옥길리 1157-7,37.0212,126.9199,양방향,N,N,N,CCTV,2014,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1166,976,방범용,가로변,버스정류장 앞 (도로 삼거리),-,노와리 189-7,36.9504,127.0952,양방향,N,N,N,CCTV,2014,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1167,1043,방범용,가로변,더 팰리스 리스빌 입구 앞 삼거리 (지산코루아파트 뒤편 골목길),지산로115번길 49,지산동 621-3,37.0855,127.0489,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1168,1044,방범용,가로변,반석 공인중개사사무소 앞 (주택가 사거리),부용로 73-2,객사리 42-14,36.9674,127.0638,양방향,N,N,N,CCTV,2020,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1169,1045,방범용,가로변,투더디프런트 평택점 앞 (상가 사거리),서재7길 1,동삭동 704-1,37.0075,127.096,양방향,N,N,N,CCTV,2022,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1170,1046,방범용,가로변,CU포승스마트빌점 앞 (상가 사거리),여술1길 64,도곡리 1121-5,36.9922,126.8588,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1171,1047,방범용,가로변,세븐일레븐 평택포승석정점 주변 (빌라 앞 골목길 2거리),석정로 16,석정리 1232-3,36.9984,126.8844,양방향,N,N,N,CCTV,2021,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1172,1048,방범용,가로변,고잔공영주차장 입구 앞 (사거리),-,신대동 418-2,36.9954,127.067,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1173,1049,방범용,가로변,도대1리마을회관 앞 (2거리),도대길 115-13,도대리 107-6,36.9584,126.9092,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1174,1050,방범용,가로변,동해참치 앞 (상가 사거리),서정로 255,서정동 849-19,37.0657,127.0616,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1175,1051,방범용,가로변,해솟음공인중개사 앞 (육교 밑 2거리),서정북로 36,서정동 555-16,37.0697,127.0533,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1176,1052,방범용,가로변,뉴서울모텔 주변 (빌라앞 삼거리),안정쇼핑로 84-10,안정리 33-56,36.9614,127.0441,양방향,N,N,N,CCTV,2021,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1177,1053,방범용,가로변,두정식당 앞,계양로 144,두정리 163-119,36.9428,127.0339,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1178,1054,방범용,가로변,고잔3리 표지석 앞 (도로 2거리),청북중앙로 384,고잔리 590-1,37.047,126.8975,양방향,N,N,N,CCTV,2015,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1179,4228,방범용,가로변,마을입구 삼거리,-,신대리 250-1,36.9503,126.9989,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1180,4231,방범용,가로변,마을입구 삼거리,신호1길 29,신호리 45-2,36.9817,127.0523,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1181,4234,방범용,가로변,에바다장애인복지관 옆길 마을진입로,대사로 320,대사리 11-4,36.9512,127.0778,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1182,4237,방범용,가로변,미림주방가구 옆,평궁길 88,평궁리 242,36.972,127.0852,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1183,4240,방범용,가로변,보트선착장 진입로 삼거리,석봉길 127-7,석봉리 105-6,36.9843,127.0402,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1184,4243,방범용,가로변,주택 앞 삼거리,유천3길 15,유천동 614-3,36.9727,127.1045,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1185,4246,방범용,가로변,세븐일레븐 평택합정SK점 앞,조개터로 43,합정동 766-7,36.9909,127.1027,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1186,4249,방범용,가로변,점프노리키즈카페 평택역점 앞,원평로 40-12,평택동 185-27,36.9897,127.0853,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1187,4252,방범용,가로변,평택오성쌀 상회 주변,통복시장로54번길 8-1,통복동 57-3,37.0001,127.0856,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1188,4255,방범용,가로변,주택 입구 앞 삼거리,원죽백길 81-2,죽백동 371-1,37.0124,127.1185,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1189,4258,방범용,가로변,비전제일교회 주차장 옆,비전1로3번길 36-2,비전동 789-5,36.9998,127.0938,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1190,4261,방범용,가로변,용달협회 남부지부 앞,평택3로56번길 46,비전동 739-4,36.9934,127.0965,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1191,4264,방범용,가로변,동성주택 입구 놀이터 앞,평택로 262,세교동 462-1,37.0062,127.0737,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1192,4267,방범용,가로변,"길다산업 앞, 진위중학교 통학로",가곡5길 107-40,가곡리 506-6,37.1129,127.0689,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1193,4270,방범용,가로변,마두2리마을회관 앞,마두2길 110,마두리 64-57,37.1063,127.0242,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1194,4273,방범용,가로변,비전화물 앞 사거리,서탄1로 225,마두리 606-5,37.1121,127.0141,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1195,4276,방범용,가로변,CU 평택어련IC점,청원로 692,동청리 40-3,37.0534,127.0051,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1196,4279,방범용,가로변,문곡3리 버스정류장 옆,-,문곡리 580-2,37.0631,127.0108,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1197,4282,방범용,가로변,주경빌딩 뒷편 삼거리,-,여염리 산 122-11,37.0237,127.0531,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1198,4285,방범용,가로변,"두릉1리 버스정류장 옆, 두릉어린이집 어린이보호구역",-,두릉리 117-16,37.0641,127.0236,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1199,4288,방범용,가로변,방축4리 버스정류장 옆,-,방축리 545-5,37.0124,127.0397,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
1200,4291,방범용,가로변,오성드림맨션 앞,서두물로 36,서정동 232-2,37.06,127.0565,양방향,N,N,N,CCTV,2017,2022-05-30,Y,평택시청,031-8024-5295,2022-05-30
